,locationid,latitude,longitude,shapewkt,X,country,CONST_CODE,WARD_NAME,CONSTITUEN,COUNTY_ASS,COUNTY_A_1,COUNTY_COD,COUNTY_NAME
90,10185573,2.042,38.458,"POLYGON ((38.416665792999964 1.9999997659999877, 38.499999125999963 1.9999997659999877, 38.499999125999963 2.0833330989999879, 38.416665792999964 2.0833330989999879, 38.416665792999964 1.9999997659999877))",743,Kenya,48,LOGO LOGO,LAISAMIS,239,LOGOLOGO,10,MARSABIT
91,10185609,0.625,37.375,"POLYGON ((37.333332463999966 0.583333104999987, 37.416665796999965 0.583333104999987, 37.416665796999965 0.666666437999987, 37.333332463999966 0.666666437999987, 37.333332463999966 0.583333104999987))",1254,Kenya,49,BURAT,ISIOLO NORTH,246,BURAT,11,ISIOLO
92,10185626,4.208,37.042,"POLYGON ((36.999999131999942 4.1666664239999847, 37.083332464999941 4.1666664239999847, 37.083332464999941 4.2499997569999843, 36.999999131999942 4.2499997569999843, 36.999999131999942 4.1666664239999847))",1639,Kenya,46,DUKANA,NORTH HORR,228,DUKANA,10,MARSABIT
93,10185667,3.292,36.542,"POLYGON ((36.49999913399995 3.2499997609999838, 36.583332466999948 3.2499997609999838, 36.583332466999948 3.3333330939999839, 36.49999913399995 3.3333330939999839, 36.49999913399995 3.2499997609999838))",210,Kenya,48,LOIYANGALANI,LAISAMIS,236,LOIYANGALANI,10,MARSABIT
94,10185672,3.292,38.792,"POLYGON ((38.74999912499996 3.2499997609999838, 38.833332457999958 3.2499997609999838, 38.833332457999958 3.3333330939999839, 38.74999912499996 3.3333330939999839, 38.74999912499996 3.2499997609999838))",1343,Kenya,45,OBBU,MOYALE,227,OBBU,10,MARSABIT
95,10185948,3.292,36.625,"POLYGON ((36.583332466999963 3.2499997609999838, 36.666665799999961 3.2499997609999838, 36.666665799999961 3.3333330939999839, 36.583332466999963 3.3333330939999839, 36.583332466999963 3.2499997609999838))",1433,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
96,10185949,3.208,37.208,"POLYGON ((37.16666579799994 3.166666427999985, 37.249999130999939 3.166666427999985, 37.249999130999939 3.2499997609999851, 37.16666579799994 3.2499997609999851, 37.16666579799994 3.166666427999985))",1841,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
97,10186011,3.875,36.375,"POLYGON ((36.333332467999952 3.8333330919999895, 36.416665800999951 3.8333330919999895, 36.416665800999951 3.9166664249999896, 36.333332467999952 3.9166664249999896, 36.333332467999952 3.8333330919999895))",1629,Kenya,46,ILLERET,NORTH HORR,232,ILLERET,10,MARSABIT
98,10186545,2.292,36.958,"POLYGON ((36.916665798999958 2.2499997649999841, 36.999999131999957 2.2499997649999841, 36.999999131999957 2.3333330979999842, 36.916665798999958 2.3333330979999842, 36.916665798999958 2.2499997649999841))",1779,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
99,10186686,1.458,38.042,"POLYGON ((37.999999127999956 1.4166664349999891, 38.083332460999955 1.4166664349999891, 38.083332460999955 1.499999767999989, 37.999999127999956 1.499999767999989, 37.999999127999956 1.4166664349999891))",1268,Kenya,48,LAISAMIS,LAISAMIS,240,LAISAMIS,10,MARSABIT
100,10187535,3.542,36.292,"POLYGON ((36.249999134999939 3.4999997599999872, 36.333332467999938 3.4999997599999872, 36.333332467999938 3.5833330929999874, 36.249999134999939 3.5833330929999874, 36.249999134999939 3.4999997599999872))",762,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
101,10187566,3.125,36.792,"POLYGON ((36.74999913299996 3.0833330949999862, 36.833332465999959 3.0833330949999862, 36.833332465999959 3.1666664279999863, 36.74999913299996 3.1666664279999863, 36.74999913299996 3.0833330949999862))",1834,Kenya,48,LOIYANGALANI,LAISAMIS,236,LOIYANGALANI,10,MARSABIT
102,10187583,0.958,38.875,"POLYGON ((38.833332457999944 0.91666643699998929, 38.916665790999943 0.91666643699998929, 38.916665790999943 0.9999997699999893, 38.833332457999944 0.9999997699999893, 38.833332457999944 0.91666643699998929))",109,Kenya,50,SERICHO,ISIOLO SOUTH,250,SERICHO,11,ISIOLO
103,10187613,3.292,39.375,"POLYGON ((39.333332455999965 3.2499997609999838, 39.416665788999964 3.2499997609999838, 39.416665788999964 3.3333330939999839, 39.333332455999965 3.3333330939999839, 39.333332455999965 3.2499997609999838))",554,Kenya,45,GOLBO,MOYALE,224,GOLBO,10,MARSABIT
104,10187723,1.375,39.125,"POLYGON ((39.083332456999955 1.3333331019999903, 39.166665789999954 1.3333331019999903, 39.166665789999954 1.4166664349999902, 39.083332456999955 1.4166664349999902, 39.083332456999955 1.3333331019999903))",1673,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
105,10188196,3.042,38.458,"POLYGON ((38.416665792999964 2.9999997619999874, 38.499999125999963 2.9999997619999874, 38.499999125999963 3.0833330949999875, 38.416665792999964 3.0833330949999875, 38.416665792999964 2.9999997619999874))",1397,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
106,10188326,2.458,37.958,"POLYGON ((37.916665794999943 2.4166664309999888, 37.999999127999942 2.4166664309999888, 37.999999127999942 2.4999997639999889, 37.916665794999943 2.4999997639999889, 37.916665794999943 2.4166664309999888))",1793,Kenya,47,SAGANTE/JALDESA,SAKU,233,SAGANTE/JALDESA,10,MARSABIT
107,10188431,3.375,38.875,"POLYGON ((38.833332457999944 3.3333330939999897, 38.916665790999943 3.3333330939999897, 38.916665790999943 3.41666642699999, 38.833332457999944 3.41666642699999, 38.833332457999944 3.3333330939999897))",546,Kenya,45,BUTIYE,MOYALE,221,BUTIYE,10,MARSABIT
108,10188901,1.542,38.708,"POLYGON ((38.666665791999947 1.4999997679999879, 38.749999124999945 1.4999997679999879, 38.749999124999945 1.5833331009999878, 38.666665791999947 1.5833331009999878, 38.666665791999947 1.4999997679999879))",997,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
109,10188905,1.958,37.292,"POLYGON ((37.249999130999953 1.916666432999989, 37.333332463999952 1.916666432999989, 37.333332463999952 1.9999997659999889, 37.249999130999953 1.9999997659999889, 37.249999130999953 1.916666432999989))",1844,Kenya,48,KORR/NGURUNIT,LAISAMIS,238,KORR/NGURUNIT,10,MARSABIT
110,10188938,0.458,37.542,"POLYGON ((37.499999129999964 0.41666643899998945, 37.583332462999962 0.41666643899998945, 37.583332462999962 0.49999977199998946, 37.499999129999964 0.49999977199998946, 37.499999129999964 0.41666643899998945))",1784,Kenya,49,BURAT,ISIOLO NORTH,246,BURAT,11,ISIOLO
111,10188941,1.042,39.042,"POLYGON ((38.999999123999942 0.99999976999998808, 39.083332456999941 0.99999976999998808, 39.083332456999941 1.083333102999988, 38.999999123999942 1.083333102999988, 38.999999123999942 0.99999976999998808))",339,Kenya,50,SERICHO,ISIOLO SOUTH,250,SERICHO,11,ISIOLO
112,10188945,4.125,36.292,"POLYGON ((36.249999134999939 4.0833330909999859, 36.333332467999938 4.0833330909999859, 36.333332467999938 4.1666664239999855, 36.249999134999939 4.1666664239999855, 36.249999134999939 4.0833330909999859))",763,Kenya,46,ILLERET,NORTH HORR,232,ILLERET,10,MARSABIT
113,10189060,2.042,37.542,"POLYGON ((37.499999129999964 1.9999997659999877, 37.583332462999962 1.9999997659999877, 37.583332462999962 2.0833330989999879, 37.499999129999964 2.0833330989999879, 37.499999129999964 1.9999997659999877))",1113,Kenya,48,KORR/NGURUNIT,LAISAMIS,238,KORR/NGURUNIT,10,MARSABIT
114,10189061,2.042,37.625,"POLYGON ((37.583332462999948 1.9999997659999877, 37.666665795999947 1.9999997659999877, 37.666665795999947 2.0833330989999879, 37.583332462999948 2.0833330989999879, 37.583332462999948 1.9999997659999877))",1190,Kenya,48,KORR/NGURUNIT,LAISAMIS,238,KORR/NGURUNIT,10,MARSABIT
115,10189256,0.708,37.958,"POLYGON ((37.916665794999943 0.66666643799998582, 37.999999127999942 0.66666643799998582, 37.999999127999942 0.74999977099998583, 37.916665794999943 0.74999977099998583, 37.916665794999943 0.66666643799998582))",530,Kenya,49,NGARE MARA,ISIOLO NORTH,245,673,11,ISIOLO
116,10189508,3.292,38.208,"POLYGON ((38.166665793999954 3.2499997609999838, 38.249999126999953 3.2499997609999838, 38.249999126999953 3.3333330939999839, 38.166665793999954 3.3333330939999839, 38.166665793999954 3.2499997609999838))",1272,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
117,10189912,1.625,38.458,"POLYGON ((38.416665792999964 1.5833331009999867, 38.499999125999963 1.5833331009999867, 38.499999125999963 1.6666664339999866, 38.416665792999964 1.6666664339999866, 38.416665792999964 1.5833331009999867))",542,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
118,10189984,3.208,38.375,"POLYGON ((38.333332459999951 3.166666427999985, 38.41666579299995 3.166666427999985, 38.41666579299995 3.2499997609999851, 38.333332459999951 3.2499997609999851, 38.333332459999951 3.166666427999985))",742,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
119,10189987,3.208,38.292,"POLYGON ((38.249999126999938 3.166666427999985, 38.333332459999937 3.166666427999985, 38.333332459999937 3.2499997609999851, 38.249999126999938 3.2499997609999851, 38.249999126999938 3.166666427999985))",671,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
120,10190482,3.542,37.042,"POLYGON ((36.999999131999942 3.4999997599999872, 37.083332464999941 3.4999997599999872, 37.083332464999941 3.5833330929999874, 36.999999131999942 3.5833330929999874, 36.999999131999942 3.4999997599999872))",221,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
121,10190518,2.042,38.708,"POLYGON ((38.666665791999947 1.9999997659999877, 38.749999124999945 1.9999997659999877, 38.749999124999945 2.0833330989999879, 38.666665791999947 2.0833330989999879, 38.666665791999947 1.9999997659999877))",1141,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
122,10190525,2.208,38.875,"POLYGON ((38.833332457999944 2.1666664319999853, 38.916665790999943 2.1666664319999853, 38.916665790999943 2.2499997649999854, 38.833332457999944 2.2499997649999854, 38.833332457999944 2.1666664319999853))",878,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
123,10190541,2.042,37.708,"POLYGON ((37.666665795999961 1.9999997659999877, 37.74999912899996 1.9999997659999877, 37.74999912899996 2.0833330989999879, 37.666665795999961 2.0833330989999879, 37.666665795999961 1.9999997659999877))",1650,Kenya,48,LOGO LOGO,LAISAMIS,239,LOGOLOGO,10,MARSABIT
124,10190785,3.375,36.625,"POLYGON ((36.583332466999963 3.3333330939999897, 36.666665799999961 3.3333330939999897, 36.666665799999961 3.41666642699999, 36.583332466999963 3.41666642699999, 36.583332466999963 3.3333330939999897))",766,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
125,10190786,3.375,36.542,"POLYGON ((36.49999913399995 3.3333330939999897, 36.583332466999948 3.3333330939999897, 36.583332466999948 3.41666642699999, 36.49999913399995 3.41666642699999, 36.49999913399995 3.3333330939999897))",1633,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
126,10191072,3.708,37.625,"POLYGON ((37.583332462999948 3.6666664259999848, 37.666665795999947 3.6666664259999848, 37.666665795999947 3.7499997589999849, 37.583332462999948 3.7499997589999849, 37.583332462999948 3.6666664259999848))",728,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
127,10191566,3.375,38.792,"POLYGON ((38.74999912499996 3.3333330939999897, 38.833332457999958 3.3333330939999897, 38.833332457999958 3.41666642699999, 38.74999912499996 3.41666642699999, 38.74999912499996 3.3333330939999897))",1750,Kenya,45,OBBU,MOYALE,227,OBBU,10,MARSABIT
128,10191577,3.292,37.708,"POLYGON ((37.666665795999961 3.2499997609999838, 37.74999912899996 3.2499997609999838, 37.74999912899996 3.3333330939999839, 37.666665795999961 3.3333330939999839, 37.666665795999961 3.2499997609999838))",1851,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
129,10191993,3.708,37.292,"POLYGON ((37.249999130999953 3.6666664259999848, 37.333332463999952 3.6666664259999848, 37.333332463999952 3.7499997589999849, 37.249999130999953 3.7499997589999849, 37.249999130999953 3.6666664259999848))",230,Kenya,46,DUKANA,NORTH HORR,228,DUKANA,10,MARSABIT
130,10192014,3.792,37.208,"POLYGON ((37.16666579799994 3.7499997589999836, 37.249999130999939 3.7499997589999836, 37.249999130999939 3.8333330919999837, 37.16666579799994 3.8333330919999837, 37.16666579799994 3.7499997589999836))",228,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
131,10192133,2.875,37.708,"POLYGON ((37.666665795999961 2.83333309599999, 37.74999912899996 2.83333309599999, 37.74999912899996 2.91666642899999, 37.666665795999961 2.91666642899999, 37.666665795999961 2.83333309599999))",924,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
132,10192152,3.375,38.625,"POLYGON ((38.583332458999962 3.3333330939999897, 38.666665791999961 3.3333330939999897, 38.666665791999961 3.41666642699999, 38.583332458999962 3.41666642699999, 38.583332458999962 3.3333330939999897))",334,Kenya,45,OBBU,MOYALE,227,OBBU,10,MARSABIT
133,10192160,2.542,38.125,"POLYGON ((38.083332460999941 2.4999997639999876, 38.16666579399994 2.4999997639999876, 38.16666579399994 2.5833330969999877, 38.083332460999941 2.5833330969999877, 38.083332460999941 2.4999997639999876))",798,Kenya,47,SAGANTE/JALDESA,SAKU,233,SAGANTE/JALDESA,10,MARSABIT
134,10192229,3.625,38.042,"POLYGON ((37.999999127999956 3.583333092999986, 38.083332460999955 3.583333092999986, 38.083332460999955 3.6666664259999862, 37.999999127999956 3.6666664259999862, 37.999999127999956 3.583333092999986))",1517,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
135,10192549,0.792,38.708,"POLYGON ((38.666665791999947 0.74999977099998461, 38.749999124999945 0.74999977099998461, 38.749999124999945 0.83333310399998461, 38.666665791999947 0.83333310399998461, 38.666665791999947 0.74999977099998461))",1139,Kenya,50,GARBATULLA,ISIOLO SOUTH,248,GARBA TULLA,11,ISIOLO
136,10192588,1.542,38.375,"POLYGON ((38.333332459999951 1.4999997679999879, 38.41666579299995 1.4999997679999879, 38.41666579299995 1.5833331009999878, 38.333332459999951 1.5833331009999878, 38.333332459999951 1.4999997679999879))",991,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
137,10192593,0.375,38.708,"POLYGON ((38.666665791999947 0.33333310599999066, 38.749999124999945 0.33333310599999066, 38.749999124999945 0.41666643899999067, 38.666665791999947 0.41666643899999067, 38.666665791999947 0.33333310599999066))",603,Kenya,50,GARBATULLA,ISIOLO SOUTH,248,GARBA TULLA,11,ISIOLO
138,10192616,3.458,36.542,"POLYGON ((36.49999913399995 3.4166664269999885, 36.583332466999948 3.4166664269999885, 36.583332466999948 3.4999997599999886, 36.49999913399995 3.4999997599999886, 36.49999913399995 3.4166664269999885))",288,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
139,10192670,3.042,36.542,"POLYGON ((36.49999913399995 2.9999997619999874, 36.583332466999948 2.9999997619999874, 36.583332466999948 3.0833330949999875, 36.49999913399995 3.0833330949999875, 36.49999913399995 2.9999997619999874))",141,Kenya,48,LOIYANGALANI,LAISAMIS,236,LOIYANGALANI,10,MARSABIT
140,10193129,2.792,37.208,"POLYGON ((37.16666579799994 2.7499997629999839, 37.249999130999939 2.7499997629999839, 37.249999130999939 2.8333330959999841, 37.16666579799994 2.8333330959999841, 37.16666579799994 2.7499997629999839))",911,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
141,10193138,1.375,37.958,"POLYGON ((37.916665794999943 1.3333331019999903, 37.999999127999942 1.3333331019999903, 37.999999127999942 1.4166664349999902, 37.916665794999943 1.4166664349999902, 37.916665794999943 1.3333331019999903))",1515,Kenya,48,LAISAMIS,LAISAMIS,240,LAISAMIS,10,MARSABIT
142,10193312,3.375,39.292,"POLYGON ((39.249999122999952 3.3333330939999897, 39.333332455999951 3.3333330939999897, 39.333332455999951 3.41666642699999, 39.249999122999952 3.41666642699999, 39.249999122999952 3.3333330939999897))",1013,Kenya,45,GOLBO,MOYALE,224,GOLBO,10,MARSABIT
143,10193515,4.042,36.458,"POLYGON ((36.416665800999965 3.9999997579999871, 36.499999133999964 3.9999997579999871, 36.499999133999964 4.0833330909999868, 36.416665800999965 4.0833330909999868, 36.416665800999965 3.9999997579999871))",209,Kenya,46,NORTH HORR,NORTH HORR,231,NORTH HORR,10,MARSABIT
144,10193796,2.375,37.042,"POLYGON ((36.999999131999942 2.33333309799999, 37.083332464999941 2.33333309799999, 37.083332464999941 2.41666643099999, 36.999999131999942 2.41666643099999, 36.999999131999942 2.33333309799999))",378,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
145,10193843,1.958,37.792,"POLYGON ((37.749999128999946 1.916666432999989, 37.833332461999944 1.916666432999989, 37.833332461999944 1.9999997659999889, 37.749999128999946 1.9999997659999889, 37.749999128999946 1.916666432999989))",1265,Kenya,48,LOGO LOGO,LAISAMIS,239,LOGOLOGO,10,MARSABIT
146,10194108,3.792,37.792,"POLYGON ((37.749999128999946 3.7499997589999836, 37.833332461999944 3.7499997589999836, 37.833332461999944 3.8333330919999837, 37.749999128999946 3.8333330919999837, 37.749999128999946 3.7499997589999836))",457,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
147,10194257,3.042,37.208,"POLYGON ((37.16666579799994 2.9999997619999874, 37.249999130999939 2.9999997619999874, 37.249999130999939 3.0833330949999875, 37.16666579799994 3.0833330949999875, 37.16666579799994 2.9999997619999874))",518,Kenya,46,MAIKONA,NORTH HORR,229,MAIKONA,10,MARSABIT
148,10194312,1.625,38.708,"POLYGON ((38.666665791999947 1.5833331009999867, 38.749999124999945 1.5833331009999867, 38.749999124999945 1.6666664339999866, 38.666665791999947 1.6666664339999866, 38.666665791999947 1.5833331009999867))",676,Kenya,49,CHERAB,ISIOLO NORTH,244,CHERAB,11,ISIOLO
149,10194315,2.625,38.208,"POLYGON ((38.166665793999954 2.5833330969999864, 38.249999126999953 2.5833330969999864, 38.249999126999953 2.6666664299999865, 38.166665793999954 2.6666664299999865, 38.166665793999954 2.5833330969999864))",326,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
150,10194384,2.792,37.292,"POLYGON ((37.249999130999953 2.7499997629999839, 37.333332463999952 2.7499997629999839, 37.333332463999952 2.8333330959999841, 37.249999130999953 2.8333330959999841, 37.249999130999953 2.7499997629999839))",82,Kenya,48,KARGI/SOUTH HORR,LAISAMIS,237,KARGI/SOUTH HORR,10,MARSABIT
151,10194385,3.125,38.875,"POLYGON ((38.833332457999944 3.0833330949999862, 38.916665790999943 3.0833330949999862, 38.916665790999943 3.1666664279999863, 38.833332457999944 3.1666664279999863, 38.833332457999944 3.0833330949999862))",1214,Kenya,45,BUTIYE,MOYALE,221,BUTIYE,10,MARSABIT
152,10194427,2.125,38.125,"POLYGON ((38.083332460999941 2.0833330989999865, 38.16666579399994 2.0833330989999865, 38.16666579399994 2.1666664319999867, 38.083332460999941 2.1666664319999867, 38.083332460999941 2.0833330989999865))",1334,Kenya,48,LOGO LOGO,LAISAMIS,239,LOGOLOGO,10,MARSABIT
153,10194433,4.208,37.208,"POLYGON ((37.16666579799994 4.1666664239999847, 37.249999130999939 4.1666664239999847, 37.249999130999939 4.2499997569999843, 37.16666579799994 4.2499997569999843, 37.16666579799994 4.1666664239999847))",229,Kenya,46,DUKANA,NORTH HORR,228,DUKANA,10,MARSABIT
154,10194507,2.792,38.708,"POLYGON ((38.666665791999947 2.7499997629999839, 38.749999124999945 2.7499997629999839, 38.749999124999945 2.8333330959999841, 38.666665791999947 2.8333330959999841, 38.666665791999947 2.7499997629999839))",1597,Kenya,45,URAN,MOYALE,226,URAN,10,MARSABIT
155,10194927,2.792,38.625,"POLYGON ((38.583332458999962 2.7499997629999839, 38.666665791999961 2.7499997629999839, 38.666665791999961 2.8333330959999841, 38.583332458999962 2.8333330959999841, 38.583332458999962 2.7499997629999839))",1281,Kenya,46,TURBI,NORTH HORR,230,TURBI,10,MARSABIT
156,10194931,2.042,37.958,"POLYGON ((37.916665794999943 1.9999997659999877, 37.999999127999942 1.9999997659999877, 37.999999127999942 2.0833330989999879, 37.916665794999943 2.0833330989999879, 37.916665794999943 1.9999997659999877))",1460,Kenya,48,LOGO LOGO,LAISAMIS,239,LOGOLOGO,10,MARSABIT
